hasCreator,isAuthorCreator,CreatorTool,Producer,hasWarning,TaggedPDF,hasTitle,hasKeywords,hasSubject,hasDescription,Linearized,PDFVersion,HasXFA,hasXMPToolkit,ModificationTZ,CreationYear,ModificationYear,CreateDate,ModifyDate,PageCount,FileSize,LenFileName,Label
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 9.4.0,False,False,True,False,False,False,True,1.5,False,True,UTC\-05:00,2010,2010,2010-11-10 08:13:54-05:00,2010-11-10 08:13:54-05:00,1.0,21.0,14,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 9.4.0,False,False,True,False,False,False,True,1.5,False,True,UTC\-05:00,2010,2010,2010-11-10 08:13:05-05:00,2010-11-10 08:13:05-05:00,1.0,25.0,14,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,True,False,True,True,True,1.6,False,True,UTC\-05:00,2008,2008,2008-01-04 11:53:56-05:00,2008-01-04 12:01:15-05:00,37.0,150.0,11,Benign
False,True,Other,Other,False,True,True,False,False,False,False,1.5,False,True,UTC\-04:00,2001,2005,2001-09-05 15:15:53+00:00,2005-05-03 16:25:28-04:00,2.0,23.0,10,Benign
False,False,Other,Other,False,False,True,False,False,False,False,1.5,False,True,UTC\-04:00,2005,2006,2005-08-19 16:55:14+00:00,2006-05-09 12:17:48-04:00,1.0,122.0,15,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2009,2009,2009-03-03 14:02:44-05:00,2009-03-03 16:03:22-05:00,8.0,49.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2009,2009,2009-03-03 11:49:48-05:00,2009-03-03 16:05:51-05:00,6.0,39.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2008,2008,2008-07-10 07:31:16-04:00,2008-07-14 13:22:40-04:00,8.0,50.0,11,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.6,False,True,UTC\-04:00,2008,2008,2008-08-07 10:36:13-04:00,2008-08-07 11:01:43-04:00,7.0,38.0,11,Benign
False,True,Unknown,Other,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,Unknown,2002,,2002-04-29 12:52:52-04:00,6.0,18.0,18,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.4,False,True,UTC\-04:00,2008,2008,2008-10-09 16:20:02-04:00,2008-10-09 16:21:06-04:00,4.0,24.0,11,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.4,False,True,UTC\-04:00,2008,2008,2008-10-17 09:31:01-04:00,2008-10-17 09:31:33-04:00,4.0,26.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2008,2008,2008-10-23 11:23:45-04:00,2008-10-24 08:50:41-04:00,7.0,43.0,11,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.4,False,True,UTC\-05:00,2008,2008,2008-11-14 07:56:45-05:00,2008-11-14 07:57:37-05:00,6.0,31.0,11,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.4,False,True,UTC\-05:00,2008,2008,2008-11-14 07:53:39-05:00,2008-11-14 07:54:44-05:00,5.0,28.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 16:46:14+00:00,2002-04-29 12:52:53-04:00,10.0,40.0,16,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2008,2008,2008-12-24 14:26:19-05:00,2008-12-26 06:46:01-05:00,7.0,41.0,11,Benign
False,True,Unknown,Acrobat Distiller 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-03-31 11:53:57+00:00,2002-04-29 12:52:53-04:00,3.0,90.0,16,Benign
False,True,Unknown,Other,False,False,True,False,False,False,False,1.6,False,True,UTC\-04:00,2008,2010,2008-11-26 14:12:55-05:00,2010-03-22 14:27:30-04:00,30.0,225.0,23,Benign
True,False,Unknown,Acrobat Distiller 8.1.0,False,False,True,False,False,False,True,1.4,False,True,UTC\-05:00,2008,2008,2008-11-26 14:05:44-05:00,2008-11-26 14:05:44-05:00,59.0,402.0,20,Benign
True,False,Unknown,Acrobat Distiller 8.1.0,False,False,True,False,False,False,True,1.4,False,True,UTC\-05:00,2008,2008,2008-11-26 14:15:31-05:00,2008-11-26 14:15:31-05:00,23.0,159.0,19,Benign
False,True,Acrobat PDFMaker 9.1,Adobe PDF Library 9.0,False,True,False,False,False,False,False,1.5,False,True,UTC\-04:00,2011,2011,2011-04-19 13:03:00-04:00,2011-04-26 07:52:20-04:00,1.0,151.0,14,Benign
False,True,Acrobat PDFMaker 9.1,Adobe PDF Library 9.0,False,True,False,False,False,False,False,1.5,False,True,UTC\-04:00,2011,2011,2011-04-19 10:40:51-04:00,2011-04-26 08:06:28-04:00,1.0,148.0,21,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,True,False,False,False,False,True,1.4,False,True,UTC\-04:00,2010,2010,2010-11-03 10:45:05-04:00,2010-11-03 10:45:10-04:00,1.0,267.0,18,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 7.0.5,False,True,True,False,False,False,True,1.6,False,True,UTC\-05:00,2006,2007,2006-02-10 07:17:01-05:00,2007-01-30 14:55:28-05:00,18.0,131.0,13,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-05:00,2012,2012,2012-03-07 15:44:48-05:00,2012-03-07 15:44:50-05:00,1.0,257.0,12,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-04:00,2010,2010,2010-03-17 11:16:52-04:00,2010-03-17 11:16:53-04:00,5.0,208.0,18,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 8.2.6,False,False,True,False,False,False,True,1.4,False,True,UTC\-04:00,2011,2011,2011-03-21 15:37:22-04:00,2011-03-21 15:50:21-04:00,10.0,324.0,15,Benign
False,True,PScript5.dll Version 5.2.2,Other,False,False,True,False,False,False,True,1.5,False,True,UTC\-04:00,2010,2010,2010-03-15 12:47:02-04:00,2010-03-17 10:57:06-04:00,11.0,133.0,16,Benign
False,True,PScript5.dll Version 5.2.2,Other,False,False,True,False,False,False,True,1.5,False,True,UTC\-04:00,2010,2010,2010-03-17 10:51:36-04:00,2010-03-17 10:51:36-04:00,9.0,143.0,13,Benign
False,True,PScript5.dll Version 5.2.2,Other,False,False,True,False,False,False,True,1.5,False,True,UTC\-04:00,2010,2010,2010-03-24 11:55:34-04:00,2010-03-25 09:28:42-04:00,4.0,32.0,13,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2009,2009,2009-02-19 16:24:23-05:00,2009-02-20 07:55:12-05:00,14.0,71.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 16:56:17+00:00,2002-04-29 12:52:54-04:00,16.0,28.0,13,Benign
False,True,Unknown,Other,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,Unknown,2002,,2002-04-29 12:52:54-04:00,9.0,21.0,16,Benign
False,False,Other,Other,False,False,True,False,False,False,False,1.5,False,True,UTC\-04:00,2005,2006,2005-09-06 10:43:12+00:00,2006-05-09 12:18:42-04:00,1.0,293.0,15,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2009,2009,2009-05-18 12:13:52-04:00,2009-05-22 08:10:03-04:00,10.0,55.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2009,2009,2009-05-19 10:32:22-04:00,2009-05-22 08:14:44-04:00,5.0,35.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2009,2009,2009-05-18 12:23:43-04:00,2009-05-22 08:17:32-04:00,18.0,102.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:00:26+00:00,2002-04-29 12:52:54-04:00,3.0,11.0,15,Benign
False,False,Unknown,Other,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2009,2009,2009-06-23 11:39:06-04:00,2009-06-23 11:39:06-04:00,10.0,74.0,11,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,False,1.6,False,True,UTC\-04:00,2009,2009,2009-09-11 10:12:28-04:00,2009-09-11 10:12:29-04:00,6.0,34.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2009,2009,2009-09-17 12:46:19-04:00,2009-09-18 15:12:58-04:00,18.0,92.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2009,2009,2009-10-20 11:24:57-04:00,2009-10-23 09:47:23-04:00,10.0,49.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,True,True,False,True,True,False,1.6,False,True,UTC\-04:00,2009,2009,2009-10-21 10:01:45-04:00,2009-10-23 10:00:00-04:00,2.0,76.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:02:01+00:00,2002-04-29 12:52:54-04:00,2.0,13.0,19,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2009,2009,2009-12-10 12:30:32-05:00,2009-12-11 07:48:07-05:00,9.0,50.0,11,Benign
False,True,Unknown,Acrobat Distiller 3.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-03-31 15:02:12+00:00,2002-04-29 12:52:55-04:00,6.0,25.0,10,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 7.0.5,False,True,True,False,False,False,True,1.6,False,True,UTC\-05:00,2006,2007,2006-02-10 07:18:38-05:00,2007-01-30 14:55:29-05:00,2.0,37.0,13,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.4,False,True,UTC\-05:00,2012,2012,2012-01-11 15:11:16-05:00,2012-01-11 15:11:17-05:00,1.0,296.0,12,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,True,False,False,False,False,True,1.4,False,True,UTC\-05:00,2010,2010,2010-12-29 13:04:56-05:00,2010-12-29 13:05:08-05:00,1.0,394.0,17,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,True,False,False,False,False,True,1.4,False,True,UTC\-04:00,2010,2010,2010-07-29 11:13:03-04:00,2010-07-29 11:13:18-04:00,12.0,392.0,17,Benign
False,True,PScript5.dll Version 5.2.2,Other,False,False,True,False,False,False,False,1.6,False,True,UTC\-04:00,2009,2010,2009-11-25 11:34:16-05:00,2010-03-18 12:41:43-04:00,28.0,309.0,20,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,False,False,False,False,False,False,True,1.4,False,True,UTC\-04:00,2012,2012,2012-06-12 14:42:30-04:00,2012-06-12 15:17:23-04:00,2.0,19.0,16,Benign
False,True,Acrobat PDFMaker 9.1,Adobe PDF Library 9.0,False,True,False,False,False,False,True,1.5,False,True,UTC\-04:00,2012,2012,2012-03-15 15:23:00-04:00,2012-03-15 15:23:01-04:00,1.0,88.0,16,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-04:00,2011,2011,2011-04-21 10:08:02-04:00,2011-04-21 10:08:03-04:00,6.0,378.0,21,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.6,False,True,UTC\-04:00,2009,2009,2009-09-02 17:05:12-04:00,2009-09-02 17:05:43-04:00,51.0,396.0,17,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,True,False,False,False,True,1.4,False,True,UTC\-04:00,2009,2009,2009-06-03 14:07:28-05:00,2009-06-04 19:48:42-04:00,48.0,107.0,16,Benign
False,False,Unknown,Other,False,False,False,False,False,False,False,1.4,False,False,Unknown,2009,Unknown,2009-11-23 16:51:26-05:00,,3.0,128.0,20,Benign
False,True,FUJITSU fi-6230dj #2,Adobe Acrobat 9.0 Paper Capture Plug-in,False,True,True,True,True,True,True,1.7,False,True,UTC\-04:00,2012,2012,2012-07-20 08:09:18-04:00,2012-07-20 08:12:04-04:00,1.0,280.0,14,Benign
True,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,False,False,False,False,False,False,True,1.4,False,True,UTC\-05:00,2010,2010,2010-01-21 11:35:12-05:00,2010-01-21 11:36:05-05:00,14.0,50.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2010,2010,2010-02-03 15:12:37-05:00,2010-02-05 08:37:38-05:00,9.0,55.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2010,2010,2010-02-03 15:16:04-05:00,2010-02-05 08:49:27-05:00,8.0,53.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2010,2010,2010-03-03 16:13:51-05:00,2010-03-05 08:45:52-05:00,3.0,28.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2010,2010,2010-03-02 07:39:57-05:00,2010-03-05 08:48:38-05:00,6.0,37.0,11,Benign
True,False,Unknown,"Hewlett-Packard Intelligent Scanning Technology3",False,False,False,False,False,False,False,1.2,False,False,Unknown,2004,Unknown,2004-12-29 17:00:38,,1.0,90.0,12,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-04-14 12:14:54-04:00,2010-04-16 08:38:28-04:00,10.0,59.0,11,Benign
False,False,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-03-31 09:31:03-04:00,2010-04-16 08:43:03-04:00,27.0,126.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:07:02+00:00,2002-04-29 12:52:55-04:00,4.0,14.0,14,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-06-29 12:50:03-04:00,2010-07-02 08:07:37-04:00,6.0,34.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-07-01 13:13:56-04:00,2010-07-02 08:09:52-04:00,5.0,36.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-07-21 16:23:47-04:00,2010-07-23 09:32:15-04:00,12.0,62.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-07-28 14:30:36-04:00,2010-07-30 14:42:04-04:00,3.0,26.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5,True,False,True,False,True,True,False,1.4,False,True,UTC\-04:00,2010,2010,2010-07-30 14:15:48-04:00,2010-07-30 14:44:05-04:00,19.0,90.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2010,2010,2010-08-05 11:35:01-04:00,2010-08-06 08:02:18-04:00,11.0,50.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,False,False,True,False,True,True,True,1.6,False,True,UTC\-04:00,2010,2010,2010-09-16 15:38:08-04:00,2010-10-01 08:03:22-04:00,7.0,36.0,11,Benign
False,True,Unknown,Other,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-03-31 15:50:50+00:00,2002-04-29 12:52:56-04:00,8.0,33.0,16,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-02-17 11:53:19+00:00,2002-04-29 11:59:49-04:00,3.0,14.0,7,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2010,2010,2010-12-20 11:52:01-05:00,2010-12-20 13:50:15-05:00,14.0,70.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Acrobat Distiller 9.4.0,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2010,2010,2010-12-21 13:53:23-05:00,2010-12-23 13:03:20-05:00,27.0,123.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:10:42+00:00,2002-04-29 12:52:56-04:00,8.0,24.0,19,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:11:40+00:00,2002-04-29 12:52:56-04:00,5.0,20.0,14,Benign
False,True,Unknown,Other,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-03-31 15:14:13+00:00,2002-04-29 12:52:57-04:00,10.0,28.0,18,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-05:00,2011,2011,2011-11-07 10:02:05-05:00,2011-11-07 10:02:07-05:00,1.0,392.0,19,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-04:00,2011,2011,2011-10-24 15:37:34-04:00,2011-10-24 15:37:36-04:00,1.0,241.0,16,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-04:00,2011,2011,2011-10-24 14:35:35-04:00,2011-10-24 14:35:37-04:00,1.0,222.0,23,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.5,False,True,UTC\-05:00,2011,2011,2011-12-01 16:01:55-05:00,2011-12-01 16:01:57-05:00,1.0,253.0,17,Benign
True,False,Unknown,Other,False,False,True,False,False,False,True,1.6,False,True,UTC\-04:00,2010,2010,2010-05-14 13:47:14-04:00,2010-05-14 13:47:55-04:00,7.0,66.0,21,Benign
True,False,Unknown,Other,False,False,True,False,False,False,True,1.6,False,True,UTC\-04:00,2010,2010,2010-05-14 13:46:24-04:00,2010-05-14 13:46:51-04:00,13.0,93.0,19,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 7.0.5,False,True,True,False,False,False,True,1.6,False,True,UTC\-05:00,2006,2007,2006-02-10 07:23:23-05:00,2007-01-30 14:55:29-05:00,3.0,47.0,22,Benign
False,True,Unknown,Other,False,False,True,False,False,False,True,1.6,False,True,UTC\-04:00,2010,2010,2010-09-23 11:33:04-04:00,2010-09-23 11:34:19-04:00,54.0,379.0,17,Benign
False,False,Adobe InDesign CS4,Adobe PDF Library 9.0,False,False,False,False,False,False,True,1.6,False,True,UTC\-05:00,2010,2010,2010-03-04 16:36:49-05:00,2010-03-04 16:37:46-05:00,10.0,343.0,25,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,False,True,False,False,False,True,1.3,False,False,UTC\-05:00,2009,2009,2009-12-04 10:57:40-05:00,2009-12-04 10:57:40-05:00,1.0,62.0,28,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-02-22 09:58:33-05:00,2011-03-22 12:32:57-04:00,4.0,28.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-04-08 15:02:29-04:00,2011-04-29 07:15:50-04:00,13.0,69.0,11,Benign
False,False,Unknown,Other,False,False,False,False,False,False,True,1.3,False,False,UTC\-04:00,2011,2011,2011-05-17 16:33:04-04:00,2011-05-17 16:33:04-04:00,7.0,77.0,11,Benign
False,True,Other,Other,False,True,True,False,False,False,False,1.5,False,True,UTC\-04:00,2001,2005,2001-03-01 15:32:38+00:00,2005-05-03 16:25:51-04:00,2.0,23.0,13,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-07-07 10:44:39-04:00,2011-07-08 07:23:37-04:00,11.0,62.0,11,Benign
False,True,Unknown,Other,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,Unknown,2002,,2002-04-29 12:52:57-04:00,33.0,81.0,15,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-09-20 10:04:23-04:00,2011-09-30 14:25:01-04:00,13.0,71.0,10,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-09-20 08:33:01-04:00,2011-09-30 14:32:21-04:00,22.0,91.0,10,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-04:00,2011,2011,2011-09-27 13:59:37-04:00,2011-09-30 14:39:29-04:00,6.0,38.0,11,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-04-01 17:19:17+00:00,2002-04-29 12:52:58-04:00,3.0,17.0,12,Benign
False,True,Unknown,Acrobat PDFWriter 4.0,False,False,True,True,True,True,True,1.4,False,False,UTC\-04:00,2000,2002,2000-02-17 12:38:13+00:00,2002-04-29 11:59:50-04:00,1.0,11.0,7,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2011,2011,2011-11-22 15:26:47-05:00,2011-11-28 09:09:57-05:00,6.0,39.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2011,2011,2011-11-22 16:17:17-05:00,2011-11-28 09:11:41-05:00,8.0,44.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2011,2011,2011-11-22 16:38:04-05:00,2011-11-28 09:13:50-05:00,16.0,77.0,11,Benign
False,True,PScript5.dll Version 5.2.2,Other,True,False,True,False,True,True,False,1.6,False,True,UTC\-05:00,2011,2011,2011-11-22 16:47:28-05:00,2011-11-28 09:17:16-05:00,6.0,41.0,11,Benign
